,Date,Ta (°C),Tm (°C),I3 (W/m2),I15 (W/m2),P (kW)
11944,2013-07-21 11:56:00,31.884666666666664,45.345,914.3943333333336,949.7976666666665,722.76515
11945,2013-07-21 12:56:00,32.13783333333333,44.93183333333334,917.4828333333332,937.6081666666666,719.4499333333333
11946,2013-07-21 13:56:00,32.81849999999999,44.41433333333333,852.4171666666665,860.4706666666667,663.3983500000002
11947,2013-07-21 14:56:00,32.63933333333333,41.316833333333335,689.7995000000003,689.1506666666667,546.8258666666667
11948,2013-07-21 15:56:00,32.51783333333333,38.11366666666667,481.8711666666667,459.78,378.1962833333334
11949,2013-07-21 16:56:00,32.333000000000006,34.14233333333333,285.45500000000004,263.6916666666668,220.1567666666666
11950,2013-07-21 17:56:00,32.78366666666667,32.910000000000004,182.61383333333342,159.03316666666666,132.40426666666664
11951,2013-07-21 18:56:00,29.212833333333332,27.22666666666667,21.827499999999997,23.60066666666666,16.669116666666664
11952,2013-07-21 19:56:00,27.105500000000003,24.340999999999998,0.259,1.5956666666666643,0.6726166666666665
11953,2013-07-21 20:56:00,25.72883333333333,22.956833333333332,0.0,1.3149999999999988,0.0
11954,2013-07-21 21:46:00,25.026400000000002,22.4472,0.0,0.309433962264151,0.0
11961,2013-07-22 04:56:00,22.10166666666667,18.123,2.7152083333333334,3.0039583333333333,1.6221875000000001
11962,2013-07-22 05:56:00,22.6635,19.392999999999997,64.82733333333334,63.05899999999999,36.82934999999999
11963,2013-07-22 06:56:00,25.642333333333337,27.153666666666666,210.84966666666656,218.3798333333334,157.04160000000005
11964,2013-07-22 07:56:00,27.667,31.924166666666665,365.9256666666666,362.2278333333332,311.35185000000007
11965,2013-07-22 08:56:00,28.919666666666668,34.90083333333333,514.3798333333333,544.5273333333333,412.86193333333324
11966,2013-07-22 09:56:00,30.269500000000004,41.7315,739.7938333333335,772.8629999999998,608.9333
11967,2013-07-22 10:56:00,31.878166666666672,45.54583333333333,858.7621666666666,905.3580000000001,648.9874333333333
11968,2013-07-22 11:56:00,32.78716666666667,47.45316666666667,922.709,961.391,722.4825500000002
11969,2013-07-22 12:56:00,33.07716666666667,46.090666666666664,925.7496666666668,948.7435000000002,715.9381499999998
11970,2013-07-22 13:56:00,33.02583333333333,44.663000000000004,862.1806666666669,873.8093333333334,669.6953833333331
11971,2013-07-22 14:56:00,32.39183333333333,41.06066666666666,748.7251666666666,744.5670000000002,587.2242499999999
11972,2013-07-22 15:56:00,31.728333333333328,38.4025,597.6209999999999,562.3058333333335,457.22930000000025
11973,2013-07-22 16:56:00,32.7155,35.0615,410.0081666666666,352.49050000000005,287.85344999999995
11974,2013-07-22 17:56:00,33.16183333333334,30.83033333333333,209.35666666666665,156.63316666666663,116.12191666666666
11975,2013-07-22 18:56:00,28.093999999999998,26.49,47.088333333333345,34.500000000000014,23.481250000000003
11976,2013-07-22 19:56:00,25.902999999999995,23.102166666666665,0.4744999999999999,2.1328333333333314,0.8973666666666664
11977,2013-07-22 20:56:00,24.68133333333334,21.584833333333336,0.0,0.8938333333333321,0.0
11978,2013-07-22 21:46:00,23.747600000000002,20.1964,0.0,0.5250943396226408,0.0
11985,2013-07-23 04:56:00,19.402333333333335,16.442500000000003,2.416734693877551,3.233265306122449,1.6786530612244899
11986,2013-07-23 05:56:00,20.488833333333336,17.639166666666668,68.56633333333333,68.91833333333334,36.44748333333333
11987,2013-07-23 06:56:00,23.239166666666666,22.941999999999997,234.9743333333333,245.08683333333332,176.3972999999999
11988,2013-07-23 07:56:00,26.763,33.29666666666667,433.2066666666667,465.8854999999998,353.48246666666677
11989,2013-07-23 08:56:00,28.909833333333335,40.3485,608.3346666666665,668.6086666666666,495.34628333333325
11990,2013-07-23 09:56:00,30.419,42.875,765.0621666666668,824.2771666666669,626.1973499999999
11991,2013-07-23 10:56:00,30.615666666666666,44.09633333333333,877.4953333333335,928.8700000000001,706.3910999999997
11992,2013-07-23 11:56:00,31.290166666666668,44.722833333333334,906.9173333333331,974.710666666667,718.8846999999998
11993,2013-07-23 12:56:00,31.670166666666663,46.530166666666666,939.5868333333332,961.7773333333333,731.4254999999998
11994,2013-07-23 13:56:00,32.00083333333334,44.92883333333333,882.5761666666666,892.2988333333328,685.5857333333332
11995,2013-07-23 14:56:00,31.96966666666667,41.60233333333333,763.9793333333333,757.3423333333334,595.0556333333333
11996,2013-07-23 15:56:00,31.251,37.822500000000005,606.1756666666666,567.0201666666668,465.9952166666668
11997,2013-07-23 16:56:00,32.548833333333334,34.50333333333333,407.32849999999996,348.16150000000005,286.8082000000001
11998,2013-07-23 17:56:00,32.477833333333336,30.28033333333333,212.3321666666666,156.14483333333334,119.77611666666671
11999,2013-07-23 18:56:00,27.61316666666666,26.047,48.17066666666666,32.63450000000001,21.639566666666664
12000,2013-07-23 19:56:00,25.35083333333333,22.572666666666667,0.32899999999999996,1.9071666666666658,0.9121333333333332
12001,2013-07-23 20:56:00,23.957666666666668,20.4795,0.0,0.48333333333333306,0.0
12002,2013-07-23 21:46:00,22.9604,18.632399999999997,0.0,0.0,0.0
12009,2013-07-24 04:56:00,17.984166666666667,13.424166666666666,2.38625,2.8331250000000003,1.4398749999999998
12010,2013-07-24 05:56:00,19.211333333333332,15.291333333333334,72.75316666666666,76.79116666666665,33.82423333333332
12011,2013-07-24 06:56:00,23.7195,23.081666666666667,285.4428333333334,256.7213333333333,185.46033333333332
12012,2013-07-24 07:56:00,27.996166666666667,34.333999999999996,450.60166666666674,476.36033333333336,369.8407999999999
12013,2013-07-24 08:56:00,31.140500000000003,44.38366666666666,636.4613333333332,687.4571666666666,502.7323333333332
12014,2013-07-24 09:56:00,32.98016666666667,50.170500000000004,786.306,843.9276666666666,627.7001666666664
12015,2013-07-24 10:56:00,34.88616666666667,53.828833333333336,890.8033333333333,945.8048333333335,694.9596333333334
12016,2013-07-24 11:56:00,35.300000000000004,52.706666666666656,958.4125000000001,1002.8206666666667,737.15305
12017,2013-07-24 12:56:00,35.19533333333333,49.33833333333334,976.4650000000001,994.9794999999999,743.1397666666666
12018,2013-07-24 13:56:00,35.7615,49.96216666666667,919.0096666666667,916.1443333333335,694.9435999999995
12019,2013-07-24 14:56:00,35.69716666666667,47.899833333333326,781.5590000000003,768.1005000000007,591.3811833333331
12020,2013-07-24 15:56:00,35.205999999999996,43.804,617.5385,576.4391666666666,466.63168333333334
12021,2013-07-24 16:56:00,36.83683333333334,40.193,424.49700000000007,358.93316666666664,293.56315
12022,2013-07-24 17:56:00,37.140166666666666,33.94516666666667,213.71616666666668,153.92766666666668,116.59189999999998
12023,2013-07-24 18:56:00,29.995,28.004,43.33266666666667,28.54016666666666,19.916933333333336
12024,2013-07-24 19:56:00,27.113833333333332,22.611666666666668,0.0,1.8524999999999996,0.5135333333333333
12025,2013-07-24 20:56:00,25.108999999999998,20.16616666666667,0.0,0.8684999999999995,0.0
12026,2013-07-24 21:46:00,24.0926,19.469600000000003,0.0,0.0,0.0
12033,2013-07-25 04:56:00,18.484833333333334,13.646,2.5077083333333334,3.8356250000000003,1.4703749999999998
12034,2013-07-25 05:56:00,19.968666666666667,15.882500000000002,70.02716666666667,69.0305,33.74483333333333
12035,2013-07-25 06:56:00,24.004333333333335,23.343333333333334,237.66450000000003,246.42816666666667,176.98068333333333
12036,2013-07-25 07:56:00,28.326666666666668,35.60999999999999,421.86536585365855,448.1836585365854,337.5015609756096
12037,2013-07-25 08:55:00,30.57075,41.8915,615.340465116279,666.9193023255812,480.51372093023264
12038,2013-07-25 09:55:00,32.505,48.994166666666665,771.5339999999998,829.7775000000001,621.87025
12039,2013-07-25 10:55:00,33.893,51.0935,878.059,926.5576666666668,687.8069500000001
12040,2013-07-25 11:55:00,34.7965,52.480333333333334,932.2488333333333,976.1939999999998,718.433616666667
12041,2013-07-25 12:55:00,35.77316666666667,51.91883333333334,936.26,956.9875000000005,710.8114333333335
12042,2013-07-25 13:55:00,35.82116666666666,48.340666666666664,885.3928333333332,886.1406666666667,666.4216166666662
12043,2013-07-25 14:55:00,35.433166666666665,45.86483333333334,767.6706666666666,759.1543333333333,590.0956833333332
12044,2013-07-25 15:55:00,34.95483333333333,41.812333333333335,605.9211666666665,569.2691666666667,459.10271666666694
12045,2013-07-25 16:55:00,36.102666666666664,38.096,417.3476666666667,356.88683333333336,288.95196666666675
12046,2013-07-25 17:55:00,36.809333333333335,33.3045,211.207,153.8795,114.24623333333335
12047,2013-07-25 18:55:00,29.78616666666667,28.021666666666665,41.47666666666665,30.23200000000001,19.670383333333323
12048,2013-07-25 19:55:00,27.006833333333333,24.113833333333332,0.09916666666666667,1.157666666666665,0.6022000000000002
12049,2013-07-25 20:55:00,25.861,22.65733333333333,0.0,0.7971666666666657,0.0
12050,2013-07-25 21:45:00,24.9878,21.8652,0.0,0.8181132075471691,0.0
12057,2013-07-26 04:55:00,20.895,15.8945,2.610208333333333,2.610625,1.2801875
12058,2013-07-26 05:55:00,22.65233333333333,18.6655,65.4495,64.02366666666667,31.942600000000002
12059,2013-07-26 06:55:00,26.821833333333334,27.974666666666668,226.46033333333335,238.8538333333334,164.63615
12060,2013-07-26 07:55:00,29.505499999999998,34.89183333333334,429.4001666666667,456.23800000000006,342.7815000000001
12061,2013-07-26 08:55:00,31.106499999999997,38.86783333333333,614.0224999999998,663.5403333333335,490.62671666666665
12062,2013-07-26 09:55:00,32.04566666666667,41.95666666666667,767.7143333333332,824.8355000000003,624.3142
12063,2013-07-26 10:55:00,32.80116666666667,43.9975,877.8918333333336,934.7071666666669,702.9780333333332
12064,2013-07-26 11:55:00,33.67,45.54783333333333,939.6661666666671,979.4318333333334,731.2627166666668
12065,2013-07-26 12:55:00,34.48983333333333,46.26800000000001,940.1053333333331,957.0093333333331,719.3703
12066,2013-07-26 13:55:00,34.874500000000005,45.843333333333334,882.6746666666667,883.1086666666667,680.1109666666669
12067,2013-07-26 14:55:00,34.38133333333333,42.71099999999999,756.5570000000001,748.0489999999998,587.0494166666666
12068,2013-07-26 15:55:00,34.272,40.357166666666664,591.4434999999999,556.1596666666667,448.9010833333334
12069,2013-07-26 16:55:00,35.688500000000005,37.141,404.66733333333354,345.3136666666666,279.73565000000013
12070,2013-07-26 17:55:00,35.921,32.76983333333333,208.92516666666663,150.27183333333332,112.17981666666671
12071,2013-07-26 18:55:00,30.264833333333332,28.728499999999997,42.01350000000001,29.62366666666666,18.92963333333334
12072,2013-07-26 19:55:00,27.954166666666666,25.412166666666668,0.18166666666666667,1.9401666666666653,0.5666833333333334
12073,2013-07-26 20:55:00,26.349166666666665,23.66133333333333,0.0,2.8398333333333334,0.0
12074,2013-07-26 21:45:00,25.3928,22.2656,0.0,2.5811538461538457,0.0
12081,2013-07-27 04:55:00,21.5,18.212666666666667,1.5769387755102042,1.9779591836734693,1.0265306122448983
12082,2013-07-27 05:55:00,22.137,18.920666666666666,59.107833333333346,59.19033333333334,31.57436666666666
12083,2013-07-27 06:55:00,25.305833333333336,24.692999999999998,215.19733333333332,227.02300000000005,162.27576666666667
12084,2013-07-27 07:55:00,29.362666666666666,33.927,417.35283333333336,445.66600000000005,333.9358833333334
12085,2013-07-27 08:55:00,31.117500000000003,39.12533333333334,593.9526666666667,647.2358333333331,465.93493333333305
12086,2013-07-27 09:55:00,32.48816666666667,44.023833333333336,747.7699999999999,798.4211666666669,606.2892333333334
12087,2013-07-27 10:55:00,33.80116666666667,47.068666666666665,856.5145000000003,900.0020000000001,680.3434500000003
12088,2013-07-27 11:55:00,34.51833333333334,48.5105,907.2403333333332,949.4351666666669,708.0815166666667
12089,2013-07-27 12:55:00,35.25766666666667,49.390166666666666,909.1983333333334,934.3216666666667,699.1598166666666
12090,2013-07-27 13:55:00,35.44533333333334,47.818000000000005,858.5281666666663,863.6756666666669,655.1605833333331
12091,2013-07-27 14:55:00,35.902,45.97866666666667,747.7261666666667,740.1778333333335,573.9208333333332
12092,2013-07-27 15:55:00,36.16883333333333,43.32983333333333,585.0021666666667,550.2208333333332,440.63521666666685
12093,2013-07-27 16:55:00,36.49416666666667,38.6365,395.0188333333334,340.2823333333333,272.41153333333335
12094,2013-07-27 17:55:00,36.228833333333334,33.51616666666667,194.7263333333334,145.6063333333333,107.45644999999996
12095,2013-07-27 18:55:00,30.30816666666667,28.799666666666667,40.080833333333324,31.026,20.10905000000001
12096,2013-07-27 19:55:00,28.319333333333333,25.523833333333332,0.10333333333333332,1.8858333333333315,0.5970166666666668
12097,2013-07-27 20:55:00,26.781000000000006,23.855166666666666,0.0,0.6768333333333325,0.0
12098,2013-07-27 21:45:00,25.8726,23.4082,0.0,0.6867307692307687,0.0
12105,2013-07-28 04:55:00,20.4065,16.232833333333332,1.8838775510204084,2.1614285714285715,1.0790000000000002
12106,2013-07-28 05:55:00,21.983166666666666,18.366666666666667,59.304166666666674,61.022333333333336,31.847316666666664
12107,2013-07-28 06:55:00,25.1765,23.951000000000004,215.2773333333334,228.20100000000002,161.48506666666663
12108,2013-07-28 07:55:00,28.975666666666665,36.797,417.2191666666667,441.5615,326.82589999999993
12109,2013-07-28 08:55:00,32.34733333333333,43.10999999999999,604.9221666666665,654.499666666667,477.7339333333336
12110,2013-07-28 09:45:00,34.0838,46.071999999999996,732.8621153846155,792.24,597.354826923077
12117,2013-07-29 04:55:00,0.0,0.0,0.0,0.0,0.0
12118,2013-07-29 05:55:00,22.159750000000003,18.70775,0.0,0.0,0.0
12119,2013-07-29 06:25:00,24.299333333333333,22.275000000000002,204.20999999999998,213.81411764705885,144.75682352941178
12120,2013-07-29 07:59:00,30.851800000000004,42.664199999999994,441.04860000000014,464.4652,346.73908000000006
12121,2013-07-29 08:59:00,34.58483333333333,53.25266666666667,597.7760000000001,643.5195000000001,462.6339666666668
12122,2013-07-29 09:59:00,36.6265,58.7725,746.3040000000002,795.1621666666668,588.6402500000002
12123,2013-07-29 10:59:00,38.60166666666667,61.58316666666667,852.4686666666664,907.0913333333334,647.9663500000003
12124,2013-07-29 11:59:00,40.481833333333334,64.98833333333333,910.3546666666666,952.6193333333333,689.6107833333334
12125,2013-07-29 12:59:00,41.30916666666666,62.48083333333333,895.7618333333332,918.2006666666667,669.1740500000001
12126,2013-07-29 13:59:00,40.80016666666666,57.0795,842.7708333333337,852.5869999999998,637.7989166666667
12127,2013-07-29 14:59:00,40.54566666666667,54.623999999999995,731.5014999999999,724.7488333333333,555.3184666666667
12128,2013-07-29 15:59:00,39.86666666666667,50.82483333333334,576.7586666666667,537.9786666666665,426.7132166666667
12129,2013-07-29 16:59:00,41.59983333333333,45.77700000000001,386.73850000000004,328.6205000000001,261.6627500000001
12130,2013-07-29 17:59:00,41.660000000000004,39.69049999999999,186.52166666666665,136.91566666666665,103.65476666666669
12131,2013-07-29 18:59:00,33.44716666666667,31.879166666666666,35.80966666666665,27.635666666666662,20.031650000000003
12132,2013-07-29 19:59:00,30.413666666666668,27.09883333333333,0.028999999999999995,0.43549999999999955,0.36376666666666674
12133,2013-07-29 20:59:00,29.158,25.313666666666663,0.0,0.10716666666666666,0.0
12134,2013-07-29 21:49:00,28.0342,24.0788,0.0,0.0,0.0
12141,2013-07-30 04:59:00,22.720166666666668,18.648833333333332,1.642,1.7373333333333332,0.6498444444444444
12142,2013-07-30 05:59:00,24.481333333333335,21.8245,56.51033333333332,56.70466666666667,30.519483333333316
12143,2013-07-30 06:59:00,28.7355,29.88266666666667,205.64499999999995,216.48483333333334,146.55596666666668
12144,2013-07-30 07:59:00,30.409499999999998,35.20083333333333,396.91400000000004,422.9133333333332,312.81739999999996
12145,2013-07-30 08:59:00,31.891166666666667,39.916000000000004,580.9364999999999,630.5775,450.17001666666675
12146,2013-07-30 09:59:00,33.089000000000006,43.21,737.2465000000001,801.0390000000001,601.3255833333329
12147,2013-07-30 10:59:00,34.26933333333334,46.42966666666666,849.0025000000003,913.9911666666668,682.8413333333338
12148,2013-07-30 11:59:00,34.40916666666667,46.22283333333334,907.9398333333336,960.1715,720.4251666666662
12149,2013-07-30 12:59:00,34.4575,44.91833333333333,921.5698333333337,949.3665000000004,719.6332499999996
12150,2013-07-30 13:59:00,34.3085,43.42250000000001,861.3588333333333,876.2066666666664,672.7383333333333
12151,2013-07-30 14:59:00,33.88783333333333,41.216499999999996,754.8929999999996,753.7633333333337,592.1005166666666
12152,2013-07-30 15:59:00,33.13166666666667,38.3915,599.3843333333332,563.4531666666667,446.82633333333354
12153,2013-07-30 16:59:00,33.33016666666666,34.258,397.65466666666657,341.85499999999985,273.7924833333334
12154,2013-07-30 17:59:00,32.47716666666667,30.0325,194.44383333333337,144.82449999999997,104.9855
